Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
HCC827ER_EGFR	Q16543	CDC37	47151|48154|0|0	29769	7442.25	4	9843|53465|0|0|0|0|0|0|0|0|0|0|0|0|48448|51622|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	4.61	0.30	
HCC827ER_EGFR	Q8WXH0	SYNE2	50913|49189|0|0	34566	8641.50	4	9930|12625|0|0|0|0|0|0|64108|49002|0|0|0|0|63964|9233|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	14.10	0.25	
HCC827ER_EGFR	Q9UJM3	ERRFI1	29201|19298|0|0	48499	12124.75	4	41822|46699|60984|11222|0|0|0|0|0|0|0|0|31374|24054|16523|48662|190|0|33832|40985	0.50	1.00	0.50	1.00	0.50	-inf	8.46	0.33	
HCC827ER_EGFR	O00461	GOLIM4	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q05655	PRKCD	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|56186|34605|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	A1L190	SYCE3	53876|22807|0|0	11147	2786.75	4	26821|11921|10957|7199|0|48|19032|29197|0|0|0|0|24476|50025|62528|0|57683|0|0|57296	0.50	1.00	0.50	1.00	0.50	-inf	1.89	0.31	
HCC827ER_EGFR	P16144	ITGB4	28709|0|0|0	28709	7177.25	4	27561|26195|0|0|0|0|0|0|0|0|0|0|0|0|21479|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	14.80	0.46	
HCC827ER_EGFR	O95816	BAG2	30603|8820|0|0	39423	9855.75	4	55899|22768|58361|56461|0|0|0|35826|0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	6.03	0.36	
HCC827ER_EGFR	Q99623	PHB2	15989|18840|0|0	34829	8707.25	4	25548|29350|29184|38069|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	3.08	0.37	
HCC827ER_EGFR	Q5JWF2	GNAS	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	P63092	GNAS	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	P38405	GNAL	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	P04899	GNAI2	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	A8MTJ3	GNAT3	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	P08754	GNAI3	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	P09471	GNAO1	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	P19087	GNAT2	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	P63096	GNAI1	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	P11488	GNAT1	16492|0|0|0	16492	4123.00	4	0|15707|19222|25438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.37	0.53	
HCC827ER_EGFR	Q92569	PIK3R3	0|0|0|0	0	0.00	4	0|0|0|0|64345|19296|48422|61981|0|0|0|0|0|0|0|0|57304|38269|64278|9812	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q8NF37	LPCAT1	0|170|0|0	170	42.50	4	141|149|36920|52278|0|0|0|208|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.04	0.55	
HCC827ER_EGFR	Q6Y7W6	GIGYF2	0|0|0|0	0	0.00	4	0|0|33921|41763|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P49757	NUMB	0|0|0|0	0	0.00	4	10103|0|0|0|0|0|0|0|0|0|0|0|0|41990|64810|5262|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q9Y6R0	NUMBL	0|0|0|0	0	0.00	4	10103|0|0|0|0|0|0|0|0|0|0|0|0|41990|64810|5262|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P37235	HPCAL1	0|0|0|0	0	0.00	4	11543|14493|14658|17990|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P61601	NCALD	0|0|0|0	0	0.00	4	11543|14493|14658|17990|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P84074	HPCA	0|0|0|0	0	0.00	4	11543|14493|14658|17990|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q53GA4	PHLDA2	0|0|0|0	0	0.00	4	155|17009|17893|149|287|296|22341|54425|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q63ZY3	KANK2	0|16262|0|0	16262	4065.50	4	0|0|0|0|0|0|0|0|0|0|0|0|0|11472|0|0|0|10611|0|0	0.25	1.00	0.25	1.00	0.25	-inf	3.68	0.52	
HCC827ER_EGFR	Q6PIJ6	FBXO38	0|0|0|0	0	0.00	4	0|10460|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q15257	PPP2R4	34731|31187|27702|29403	57487	14371.75	4	1711|1637|38832|64489|0|0|0|0|0|0|0|0|0|58096|45694|40656|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.12	5.27	0.00	
HCC827ER_EGFR	Q96BR5	COA7	30777|0|0|0	30777	7694.25	4	26464|27431|26450|33087|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	3.21	0.51	
HCC827ER_EGFR	P14923	JUP	143|0|0|0	143	35.75	4	123|125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|123|121|0|0	0.25	0.98	0.25	0.98	0.25	-106.46	1.45	0.54	
HCC827ER_EGFR	P35222	CTNNB1	20608|0|0|0	20608	5152.00	4	15277|15643|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15210|14865|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.69	0.53	
HCC827ER_EGFR	Q8IV45	UNC5CL	40158|145|0|0	40303	10075.75	4	19760|61705|62275|44393|0|0|0|18109|0|0|0|0|36187|57939|29520|12593|17821|17989|1229|20659	0.25	1.00	0.25	1.00	0.25	-inf	28.94	0.45	
HCC827ER_EGFR	Q86VU5	COMTD1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q9C0F3	ZNF436	63598|14065|0|0	12127	3031.75	4	23708|62563|48526|45310|0|0|13837|47627|20271|65050|0|0|34123|6491|37488|38543|32597|0|43408|11571	0.50	1.00	0.50	1.00	0.50	-inf	8.88	0.25	
HCC827ER_EGFR	Q69YG0	TMEM42	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|52160|63090|0|0|0|0|0|0|0|0|15740|46885	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	O94808	GFPT2	0|0|0|0	0	0.00	4	0|64169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q03989	ARID5A	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	P30825	SLC7A1	0|54940|0|0	54940	13735.00	4	0|0|0|42829|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	6.41	0.48	
HCC827ER_EGFR	Q9NU02	ANKEF1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q9UBF8	PI4KB	58542|3005|0|0	61547	15386.75	4	11179|52375|0|0|0|0|0|0|0|0|0|0|0|0|62291|22303|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	18.02	0.46	
HCC827ER_EGFR	Q9BWG4	SSBP4	0|0|0|0	0	0.00	4	0|25182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q9Y6F6	MRVI1	268|280|0|0	548	137.00	4	218|6639|468|521|0|0|227|38336|399|280|0|0|410|429|522|588|32472|0|311|6416	0.00	0.00	0.00	0.00	0.00	-inf	0.12	0.55	
HCC827ER_EGFR	Q96JB1	DNAH8	57206|0|0|0	57206	14301.50	4	58819|581|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	4.82	0.50	
HCC827ER_EGFR	P06702	S100A9	35012|44496|0|0	13972	3493.00	4	0|0|0|9875|0|0|0|0|0|0|0|0|0|0|0|0|36103|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	1.52	0.36	
HCC827ER_EGFR	Q99575	POP1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q9H069	LRRC48	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	P60953	CDC42	0|0|0|0	0	0.00	4	27227|28857|0|0|0|0|0|0|0|0|0|0|0|0|45487|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q03001	DST	7107|54781|0|0	61888	15472.00	4	25515|53241|1494|25717|36833|30258|19379|6520|0|57491|0|23122|56592|42113|4920|58868|32045|7698|48333|7457	0.50	1.00	0.50	1.00	0.50	-inf	23.25	0.32	
HCC827ER_EGFR	Q9UPN3	MACF1	7107|54781|0|0	61888	15472.00	4	25515|53241|1494|25717|36833|30258|19379|6520|0|57491|0|23122|56592|42113|4920|58868|32045|7698|48333|7457	0.50	1.00	0.50	1.00	0.50	-inf	23.25	0.32	
HCC827ER_EGFR	Q5VZP5	DUSP27	41458|0|0|0	41458	10364.50	4	0|0|0|60532|0|0|0|0|0|0|0|0|0|0|0|62033|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	3.63	0.50	
HCC827ER_EGFR	A6NCF5	KLHL33	25671|459|0|0	26130	6532.50	4	50891|45332|39570|30418|0|0|0|0|0|0|0|0|0|43921|46944|45817|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	3.21	0.50	
HCC827ER_EGFR	A6NMZ7	COL6A6	0|0|0|0	0	0.00	4	48438|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P35498	SCN1A	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q9BWN1	PRR14	0|0|0|0	0	0.00	4	29239|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q8IWK6	ADGRA3	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	P27986	PIK3R1	0|0|0|0	0	0.00	4	0|0|0|0|4531|480|54491|28661|0|0|0|0|0|150|0|0|52090|25358|49828|51628	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q6NUN0	ACSM5	0|0|0|0	0	0.00	4	19531|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P68871	HBB	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|203|196|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-85.37	0.00	0.55	
HCC827ER_EGFR	Q8WV24	PHLDA1	0|0|0|0	0	0.00	4	14934|14040|0|17197|0|0|52784|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q9HCY8	S100A14	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q6PKX4	DOK6	27971|0|56645|18676	37756	9439.00	4	17382|28378|39985|63798|49|61706|58253|0|18190|8185|10549|55512|18887|23152|12238|0|36015|46329|3404|15229	0.75	1.00	0.75	1.00	0.75	-inf	3.23	0.07	
HCC827ER_EGFR	O15440	ABCC5	16864|15854|16451|38621	22254	5563.50	4	37150|33558|48518|16607|40382|34767|41221|2286|54211|55092|44119|38302|28703|7919|8296|47494|60323|12949|54604|37832	1.00	1.00	1.00	1.00	1.00	7.22	2.27	0.00	
HCC827ER_EGFR	O75592	MYCBP2	605|634|0|0	1239	309.75	4	0|0|0|0|0|0|0|0|627|588|0|0|0|560|0|0|0|0|818|0	0.49	0.99	0.49	0.99	0.49	-577.49	2.39	0.37	
HCC827ER_EGFR	P61626	LYZ	0|60892|0|0	60892	15223.00	4	0|0|0|0|0|0|0|0|0|0|10556|41114|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	5.89	0.48	
HCC827ER_EGFR	P11274	BCR	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|36312|9147|1274|11524|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q12979	ABR	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|36312|9147|1274|11524|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q8IW35	CEP97	65030|0|0|0	65030	16257.50	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.93	162575.00	0.43	
HCC827ER_EGFR	Q5D862	FLG2	2028|51132|0|0	53160	13290.00	4	0|0|0|0|0|0|35411|46089|45287|29375|0|0|0|0|26171|16455|58925|9073|14910|11291	0.25	1.00	0.25	1.00	0.25	-inf	8.62	0.47	
HCC827ER_EGFR	P49368	CCT3	0|0|0|0	0	0.00	4	18193|21809|18366|21552|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q53GQ0	HSD17B12	1367|46408|0|0	47775	11943.75	4	37178|36952|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	27.80	0.46	
HCC827ER_EGFR	P25705	ATP5A1	228|209|0|0	437	109.25	4	158|151|199|233|0|0|257|261|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-278.32	1.74	0.54	
HCC827ER_EGFR	Q15084	PDIA6	56724|35683|0|0	26871	6717.75	4	62123|61421|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	2.32	0.35	
HCC827ER_EGFR	E9PKD4	NPIPA5	37825|3906|0|0	41731	10432.75	4	42008|40171|1735|8777|0|0|0|0|0|0|0|0|0|0|52859|11992|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	7.88	0.47	
HCC827ER_EGFR	Q13946	PDE7A	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	P25205	MCM3	0|0|0|0	0	0.00	4	0|9728|0|0|0|0|0|0|0|0|0|0|0|0|39050|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q9Y4H2	IRS2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|145|60860|59869|11243	0.00	0.00	0.00	0.00	0.00	-224.95	0.00	0.55	
HCC827ER_EGFR	P62266	RPS23	30840|42223|0|0	7527	1881.75	4	12420|17129|20876|20991|0|0|0|0|0|0|0|0|0|0|34052|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	0.94	0.35	
HCC827ER_EGFR	Q6ZU80	CEP128	0|0|0|0	0	0.00	4	0|0|46326|763|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q92859	NEO1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|38528|7627|0|0|21674|0	0.00	0.00	0.00	0.00	0.00	-506.41	0.00	0.55	
HCC827ER_EGFR	P62805	HIST1H4A	23420|0|0|0	23420	5855.00	4	6777|0|0|0|0|0|0|0|0|0|0|22457|49482|7562|0|0|27982|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	2.40	0.52	
HCC827ER_EGFR	P13639	EEF2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.93	0.00	0.55	
HCC827ER_EGFR	Q58FF6	HSP90AB4P	0|0|0|0	0	0.00	4	27193|27533|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q8WXI4	ACOT11	56961|0|34142|0	25567	6391.75	4	0|0|35466|0|0|27773|0|0|0|0|0|0|0|51785|0|0|5059|0|0|58608	0.50	1.00	0.50	1.00	0.50	-inf	2.68	0.33	
HCC827ER_EGFR	P35030	PRSS3	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|38032|39520	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q15303	ERBB4	8758|987|17440|2763	29948	7487.00	4	42361|16626|57722|32615|32283|3777|23826|4741|0|0|45295|38495|10087|33237|26724|16625|49564|4444|20824|38535	0.25	1.00	0.25	1.00	0.25	-inf	3.84	0.52	
HCC827ER_EGFR	Q8NF91	SYNE1	0|9068|31797|4956	45821	11455.25	4	0|34767|0|0|58150|0|0|0|10000|25042|9771|56799|62052|0|15480|0|0|13776|41600|0	0.25	1.00	0.25	1.00	0.25	-inf	3.51	0.51	
HCC827ER_EGFR	Q3BBV2	NBPF8	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|46635|0|0|0|0|0|0|0|0|0|0|36839	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q86T75	NBPF11	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|46635|0|0|0|0|0|0|0|0|0|0|36839	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q7Z3Y9	KRT26	0|0|0|0	0	0.00	4	0|0|8308|0|0|0|0|0|0|0|0|0|0|0|0|0|23037|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	P02042	HBD	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|41331|38497|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_EGFR	Q9H0C2	SLC25A31	44068|28580|0|0	7112	1778.00	4	50881|58117|62888|58351|0|0|59596|27603|0|0|0|0|0|0|56164|55746|18075|0|0|0	0.50	1.00	0.50	1.00	0.50	-inf	0.66	0.34	
HCC827ER_EGFR	P15924	DSP	0|22733|0|0	22733	5683.25	4	0|0|40653|54581|0|0|0|0|0|0|0|0|0|56521|0|35427|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	2.03	0.52	
HCC827ER_ERBB3	Q8WVM8	SCFD1	0|0|0|0	0	0.00	4	19454|16490|28156|29300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q13049	TRIM32	0|0|0|0	0	0.00	4	16305|12636|25821|29853|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P35232	PHB	0|0|0|0	0	0.00	4	41821|38856|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	O00459	PIK3R2	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|48756|21808|50563|49382	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P09382	LGALS1	0|0|0|0	0	0.00	4	11739|11604|14706|34446|0|0|25831|32152|0|0|0|0|0|0|32772|15932|0|0|0|31678	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P07900	HSP90AA1	0|0|4614|29565	34179	8544.75	4	46873|48746|58088|10327|0|0|0|8001|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	4.17	0.50	
HCC827ER_ERBB3	Q14568	HSP90AA2P	0|33494|23841|56820	48619	12154.75	4	61072|64057|57650|10984|11236|49904|46120|8453|0|0|0|0|0|0|0|0|0|0|0|0	0.75	1.00	0.75	1.00	0.75	-inf	5.14	0.05	
HCC827ER_ERBB3	P08238	HSP90AB1	0|0|41131|0	41131	10282.75	4	44545|53878|60348|31913|0|0|4086|33730|0|0|0|0|0|0|0|0|0|0|0|0	0.25	1.00	0.25	1.00	0.25	-inf	6.45	0.47	
HCC827ER_ERBB3	Q58FF8	HSP90AB2P	0|183|469|433	1085	271.25	4	29238|31686|31543|276|277|339|334|373|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.19	0.55	
HCC827ER_ERBB3	P04259	KRT6B	0|0|0|0	0	0.00	4	0|0|46262|57539|51134|20774|0|0|0|0|48467|0|0|0|13436|11412|50008|49708|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P02538	KRT6A	0|0|0|0	0	0.00	4	0|0|47105|57649|47996|10352|0|0|0|0|39524|0|0|0|10033|8241|43141|47266|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P48668	KRT6C	0|0|0|0	0	0.00	4	0|0|47105|57649|47996|10352|0|0|0|0|39524|0|0|0|10033|8241|43141|47266|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P04264	KRT1	0|0|0|0	0	0.00	4	0|0|998|3341|8125|8195|2382|0|11081|48392|3747|6394|63266|13422|27087|47974|44394|1147|25148|43959	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q96P48	ARAP1	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|8861|1381|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q12774	ARHGEF5	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|16163|3888|64659|3527|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P18433	PTPRA	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|6117|15405|58358|40106|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q07021	C1QBP	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|43465|39749|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P42338	PIK3CB	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1332|18536|25659|1797	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	Q96NH3	TBC1D32	33445|55103|40754|6458	4688	1172.00	4	19915|43848|47183|43658|46969|29390|29767|22268|1215|42271|55486|43985|53046|7258|57868|18778|12023|19957|26008|1156	0.75	1.00	0.75	1.00	0.75	-132.94	0.73	0.04	
HCC827ER_ERBB3	P33992	MCM5	0|0|0|0	0	0.00	4	0|0|0|0|0|0|0|0|0|0|0|0|47214|0|21791|51433|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
HCC827ER_ERBB3	P11021	HSPA5	0|0|0|0	0	0.00	4	64268|64917|62338|8884|26125|52542|4377|0|0|0|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.55	
